s.no.,P,E,Tmax,Tmin
860,0.084230769,6.075,0,1
861,0.7375,5.996153846,0,1
862,0.391153846,5.782692308,0,1
863,0,5.788461538,0,1
864,0.764615385,5.634615385,0,1
865,2.839807692,5.819230769,0,1
866,0.237115385,5.196153846,0,1
867,0.269038462,5.242307692,0,1
868,0.099423077,5.538461538,0,1
869,0.826730769,5.417307692,0,1
870,1.641346154,5.601923077,0,1
871,0.005192308,5.580769231,0,1
872,0,5.869230769,0,1
873,0,6.142307692,0,1
874,0,6.146153846,0,1
875,0.900192308,5.607692308,0,1
876,0.26,5.661538462,0,1
877,0.033269231,6.376923077,0,1
878,0,6.309615385,0,1
879,0.040576923,5.809615385,0,1
880,0,5.626923077,0,1
881,0.000769231,5.840384615,0,1
882,0.008653846,5.921153846,0,1
883,0.141346154,5.838461538,0,1
884,0.362692308,5.971153846,0,1
885,0.112692308,5.744230769,0,1
886,0,5.865384615,0,1
887,0,6.188461538,0,1
888,0,6.165384615,0,1
889,0,6.196153846,0,1
890,0,6.223076923,0,1
891,0,6.067307692,0,1
892,0,6.375,0,1
893,0,6.617307692,0,1
894,0,6.946153846,0,1
895,0,6.990384615,0,1
896,0,7.007692308,0,1
897,0.086153846,6.946153846,0,1
898,0,6.755769231,0,1
899,0,6.898076923,0,1
900,0.000384615,6.969230769,0,1
901,0.000961538,6.905769231,0,1
902,0.002884615,6.157692308,0,1
903,0.006538462,5.711538462,0,1
904,0.057115385,5.471153846,0,1
905,0.57,5.153846154,0,1
906,0.017884615,5.557692308,0,1
907,0.055769231,5.253846154,0,1
908,0.125769231,4.775,0,1
909,0.587692308,4.430769231,0,1
910,1.138269231,4.353846154,0,1
911,2.439807692,4.188461538,0,1
912,4.261346154,4.280769231,0,1
913,0.909230769,4.932692308,0,1
914,0.846923077,4.465384615,0,1
915,1.774038462,4.621153846,0,1
916,2.268653846,4.809615385,0,1
917,8.994807692,4.619230769,0,1
918,15.54115385,3.609615385,0,1
919,17.89769231,3.315384615,0,1
920,19.72826923,3.823076923,0,1
921,11.61423077,3.307692308,0,1
922,4.007884615,3.655769231,0,1
923,0.243076923,4.055769231,0,1
924,0.462115385,4.007692308,0,1
925,7.093461538,4.332692308,0,1
926,19.13076923,3.690384615,0,1
927,17.70865385,3.634615385,0,1
928,7.775769231,3.730769231,0,1
929,10.32288462,3.259615385,0,1
930,20.06307692,3.311538462,0,1
931,41.19557692,2.861538462,0,1
932,30.21115385,2.790384615,0,1
933,7.4375,3.607692308,0,1
934,9.531346154,4.055769231,0,1
935,15.86865385,3.905769231,0,1
936,11.04769231,3.834615385,0,1
937,7.577307692,3.711538462,0,1
938,15.25480769,3.75,0,1
939,21.52884615,3.357692308,0,1
940,19.66653846,3.140384615,0,1
941,12.41442308,3.455769231,0,1
942,16.81980769,3.023076923,0,1
943,28.35423077,2.834615385,0,1
944,24.99942308,2.873076923,0,1
945,20.37288462,2.909615385,0,1
946,26.63769231,2.75,0,1
947,27.16480769,2.953846154,0,1
948,13.49269231,2.807692308,0,1
949,5.077307692,3.042307692,0,1
950,1.917884615,3.792307692,0,1
951,1.941346154,3.957692308,0,1
952,13.86173077,3.761538462,0,1
953,13.70673077,3.732692308,0,1
954,15.78,3.411538462,0,1
955,8.526730769,3.709615385,0,1
956,6.362307692,3.934615385,0,1
957,11.00942308,3.815384615,0,1
958,4.916538462,3.436538462,0,1
959,7.726538462,3.736538462,0,1
960,26.86423077,3.432692308,0,1
961,7.633461538,3.742307692,0,1
962,10.25788462,3.538461538,0,1
963,10.69730769,3.915384615,0,1
964,16.22884615,3.490384615,0,1
965,26.02211538,3.134615385,0,1
966,4.352884615,3.417307692,0,1
967,1.219230769,3.796153846,0,1
968,1.811538462,3.896153846,0,1
969,2.556730769,4.094230769,0,1
970,164.4278846,4.023076923,0,1
971,35.56846154,2.965384615,0,1
972,22.00615385,2.982692308,0,1
973,18.06057692,3.709615385,0,1
974,9.116923077,3.738461538,0,1
975,16.92288462,3.532692308,0,1
976,10.93192308,3.803846154,0,1
977,10.54403846,3.809615385,0,1
978,23.39057692,3.351923077,0,1
979,3514.249808,3.428846154,0,1
980,38.26942308,3.538461538,0,1
981,68.89115385,2.905769231,0,1
982,17.05807692,2.625,0,1
983,7.623461538,3.217307692,0,1
984,13.61076923,3.384615385,0,1
985,9.517307692,3.140384615,0,1
986,8.246346154,3.642307692,0,1
987,10.77442308,3.611538462,0,1
988,7.550192308,3.715384615,0,1
989,6.51,3.801923077,0,1
990,16.47115385,3.923076923,0,1
991,19.71807692,3.6,0,1
992,9.638076923,3.675,0,1
993,6.401923077,3.590384615,0,1
994,5.913461538,3.396153846,0,1
995,10.65692308,3.746153846,0,1
996,9.657692308,3.536538462,0,1
997,11.69384615,3.792307692,0,1
998,1.797307692,3.8,0,1
999,1.140769231,3.832692308,0,1
1000,2.874807692,3.751923077,0,1
1001,8.846923077,3.763461538,0,1
1002,6.254807692,3.75,0,1
1003,3.432884615,3.938461538,0,1
1004,0.522307692,3.978846154,0,1
1005,3.6675,4.003846154,0,1
1006,9.847307692,3.521153846,0,1
1007,16.39192308,3.588461538,0,1
1008,14.37288462,3.121153846,0,1
1009,3.725192308,3.178846154,0,1
1010,1.187692308,3.698076923,0,1
1011,0.145961538,3.917307692,0,1
1012,0.407307692,3.880769231,0,1
1013,0.899615385,3.673076923,0,1
1014,0.980961538,3.617307692,0,1
1015,1.543461538,3.703846154,0,1
1016,2.553269231,3.684615385,0,1
1017,2.193269231,3.625,0,1
1018,3.434230769,3.384615385,0,1
1019,12.42942308,3.5,0,1
1020,5.48,3.298076923,0,1
1021,1.338269231,3.459615385,0,1
1022,0.983461538,3.525,0,1
1023,0.020192308,3.653846154,0,1
1024,2.133653846,3.544230769,0,1
1025,4.130384615,3.425,0,1
1026,2.515769231,3.290384615,0,1
1027,4.476923077,3.405769231,0,1
1028,2.47,3.440384615,0,1
1029,0.139230769,3.698076923,0,1
1030,0,3.907692308,0,1
1031,0,4.075,0,1
1032,0,3.909615385,0,1
1033,0,3.692307692,0,1
1034,0.149615385,3.628846154,0,1
1035,0.634230769,3.469230769,0,1
1036,2.42,3.301923077,0,1
1037,3.136923077,3.267307692,0,1
1038,1.077115385,3.269230769,0,1
1039,2.254807692,3.284615385,0,1
1040,7.7675,2.840384615,0,1
1041,2.470961538,2.188461538,0,1
1042,2.516730769,2.296153846,0,1
1043,0.3175,3.038461538,0,1
1044,0.004230769,3.276923077,0,1
1045,0.003076923,3.563461538,0,1
1046,0.018269231,3.557692308,0,1
1047,0.037115385,3.015384615,0,1
1048,0.735,3.036538462,0,1
1049,0.590576923,3.015384615,0,1
1050,0.003846154,3.509615385,0,1
1051,0,3.675,0,1
1052,0,3.761538462,0,1
1053,0.004423077,3.807692308,0,1
1054,0.003269231,3.846153846,0,1
1055,0.006923077,3.646153846,0,1
1056,0.017692308,3.551923077,0,1
1057,0.060384615,3.373076923,0,1
1058,0.224230769,3.194230769,0,1
1059,0.028461538,3.3,0,1
1060,0.147115385,3.240384615,0,1
1061,0.618269231,3.038461538,0,1
1062,0.413076923,3.238461538,0,1
1063,0.127692308,3.240384615,0,1
1064,0,3.730769231,0,1
1065,0,3.603846154,0,1
1066,0,3.625,0,1
1067,0,3.646153846,0,1
1068,0,3.525,0,1
1069,0,3.617307692,0,1
1070,0,3.551923077,0,1
1071,0,3.438461538,0,1
1072,0.148653846,3.096153846,0,1
1073,0.788653846,3.157692308,0,1
1074,0.577884615,2.978846154,0,1
1075,0.949038462,2.9,0,1
1076,0.985576923,2.757692308,0,1
1077,0.200384615,3.030769231,0,1
1078,0.000769231,3.282692308,0,1
1079,0.006153846,3.419230769,0,1
1080,0,3.4,0,1
1081,0.295961538,3.005769231,0,1
1082,0.275576923,2.838461538,0,1
1083,0.572692308,2.948076923,0,1
1084,1.378269231,2.876923077,0,1
1085,0.555192308,3.090384615,0,1
1086,0,3.234615385,0,1
1087,0,3.440384615,0,1
1088,0,3.403846154,0,1
1089,0,3.469230769,0,1
1090,0,3.563461538,0,1
1091,0,3.586538462,0,1
1092,0,3.663461538,0,1
1093,0,3.601923077,0,1
1094,0,3.371153846,0,1
1095,0.0275,3.415384615,0,1
1096,0.040384615,3.369230769,0,1
1097,0,3.319230769,0,1
1098,0,3.403846154,0,1
1099,0.018846154,3.188461538,0,1
1100,0.058076923,3.298076923,0,1
1101,0.081153846,3.207692308,0,1
1102,0,3.471153846,0,1
1103,0,3.492307692,0,1
1104,0,3.882692308,0,1
1105,0,3.857692308,0,1
1106,0,3.763461538,0,1
1107,0,3.742307692,0,1
1108,0,3.817307692,0,1
1109,0,3.826923077,0,1
1110,0,3.730769231,0,1
1111,0.024807692,3.326923077,0,1
1112,0.536346154,3.269230769,0,1
1113,1.357307692,3.440384615,0,1
1114,0.112115385,3.417307692,0,1
1115,0,3.417307692,0,1
1116,0,3.688461538,0,1
1117,0,3.740384615,0,1
1118,0,3.7,0,1
1119,0,3.817307692,0,1
1120,0,3.634615385,0,1
1121,0.014038462,3.694230769,0,1
1122,0.009230769,3.901923077,0,1
1123,0,4.013461538,0,1
1124,0,4.036538462,0,1
1125,0,4.088461538,0,1
1126,0,4.096153846,0,1
1127,0,4.046153846,0,1
1128,0,4.238461538,0,1
1129,0,4.401923077,0,1
1130,0,4.419230769,0,1
1131,0,4.280769231,0,1
1132,0,4.403846154,0,1
1133,0,4.532692308,0,1
1134,0,4.292307692,0,1
1135,0,4.3,0,1
1136,0,4.284615385,0,1
1137,0,4.240384615,0,1
1138,0,4.253846154,0,1
1139,0.029423077,3.736538462,0,1
1140,0,3.730769231,0,1
1141,0,3.917307692,0,1
1142,0.000769231,3.551923077,0,1
1143,0.020961538,4.001923077,0,1
1144,0,4.251923077,0,1
1145,0,4.496153846,0,1
1146,0,4.292307692,0,1
1147,0,4.307692308,0,1
1148,0.0025,4.036538462,0,1
1149,0.201153846,4.428846154,0,1
1150,1.241346154,4.384615385,0,1
1151,2.549807692,3.071153846,0,1
1152,0.196153846,3.669230769,0,1
1153,0.019615385,4.455769231,0,1
1154,0,4.694230769,0,1
1155,0,4.755769231,0,1
1156,0,4.632692308,0,1
1157,0,4.684615385,0,1
1158,0,4.846153846,0,1
1159,0,5.009615385,0,1
1160,0,4.784615385,0,1
1161,0.006923077,4.942307692,0,1
1162,0.018461538,4.884615385,0,1
1163,0,4.855769231,0,1
1164,0,4.905769231,0,1
1165,0,5.201923077,0,1
1166,0,5.267307692,0,1
1167,0,5.194230769,0,1
1168,0,5.205769231,0,1
1169,0,5.205769231,0,1
1170,0,5.138461538,0,1
1171,0,4.959615385,0,1
1172,0.011730769,4.85,0,1
1173,0.013269231,4.592307692,0,1
1174,0,4.813461538,0,1
1175,0,4.955769231,0,1
1176,0.019230769,5.282692308,0,1
1177,0,5.226923077,0,1
1178,0,5.096153846,0,1
1179,0,5.3,0,1
1180,0,5.278846154,0,1
1181,0,5.394230769,0,1
1182,0,5.644230769,0,1
1183,0,5.628846154,0,1
1184,0,5.75,0,1
1185,0,5.788461538,0,1
1186,0,5.840384615,0,1
1187,0,5.571153846,0,1
1188,0,5.451923077,0,1
1189,0,5.453846154,0,1
1190,0,5.215384615,0,1
1191,0.074807692,5.032692308,0,1
1192,0.064230769,4.853846154,0,1
1193,0.039807692,5.026923077,0,1
1194,0.129230769,4.561538462,0,1
1195,0.313461538,4.730769231,0,1
1196,0.193269231,5.096153846,0,1
1197,0.683269231,4.917307692,0,1
1198,1.215,5.053846154,0,1
1199,0.045384615,5.321153846,0,1
1200,0,5.659615385,0,1
1201,0,5.75,0,1
1202,0.054230769,5.609615385,0,1
1203,0.000576923,5.507692308,0,1
1204,0.000576923,5.394230769,0,1
1205,0.472115385,5.598076923,0,1
1206,0.195769231,5.684615385,0,1
1207,0.033846154,6.013461538,0,1
1208,0,6.096153846,0,1
1209,0.410961538,6.238461538,0,1
1210,0,6.101923077,0,1
1211,0,6.123076923,0,1
1212,0,6.248076923,0,1
1213,0.003461538,6.009615385,0,1
1214,0.002692308,5.709615385,0,1
1215,0.224423077,5.134615385,0,1
1216,5.497884615,4.786538462,0,1
1217,1.714423077,4.848076923,0,1
1218,0.063076923,5.194230769,0,1
1219,0.609038462,5.411538462,0,1
1220,0.388846154,5.792307692,0,1
1221,0,6.096153846,0,1
1222,0,6.101923077,0,1
1223,0.002692308,5.751923077,0,1
1224,0.142884615,5.805769231,0,1
1225,0.002884615,5.842307692,0,1
1226,0.0475,5.898076923,0,1
1227,0.066153846,5.973076923,0,1
1228,0,6.194230769,0,1
1229,0,6.382692308,0,1
1230,0,6.288461538,0,1
1231,0.422115385,6.073076923,0,1
1232,0.136346154,5.75,0,1
1233,0.329423077,5.780769231,0,1
1234,0.142692308,5.965384615,0,1
1235,0,6.173076923,0,1
1236,0.019615385,6.330769231,0,1
1237,0,6.138461538,0,1
1238,0.067307692,6.225,0,1
1239,0,6.363461538,0,1
1240,0.013076923,6.194230769,0,1
1241,0.050192308,5.865384615,0,1
1242,1.103653846,5.721153846,0,1
1243,0.364807692,5.203846154,0,1
1244,1.261538462,5.461538462,0,1
1245,3.5225,5.865384615,0,1
1246,0.823653846,5.475,0,1
1247,1.195576923,5.415384615,0,1
1248,0.307884615,5.519230769,0,1
1249,3.464230769,5.559615385,0,1
1250,0.845961538,5.326923077,0,1
1251,1.456346154,5.469230769,0,1
1252,0.181730769,5.840384615,0,1
1253,0.123846154,6.378846154,0,1
1254,0.033846154,6.384615385,0,1
1255,0,6.953846154,0,1
1256,0.004038462,7.073076923,0,1
1257,0,6.498076923,0,1
1258,0.2125,6.209615385,0,1
1259,0.094423077,5.805769231,0,1
1260,0.192115385,5.703846154,0,1
1261,0.447692308,5.684615385,0,1
1262,1.094038462,5.901923077,0,1
1263,1.779423077,5.905769231,0,1
1264,1.217692308,5.638461538,0,1
1265,1.319230769,5.765384615,0,1
1266,1.092884615,5.419230769,0,1
1267,0.973846154,5.801923077,0,1
1268,1.894038462,5.848076923,0,1
1269,0.049423077,5.046153846,0,1
1270,0.168461538,5.1,0,1
1271,0.790576923,5.330769231,0,1
1272,18.95807692,5.805769231,0,1
1273,79.42365385,3.238461538,0,1
1274,308.9940385,2.534615385,0,1
1275,3424620.156,2.484615385,0,1
1276,25.81076923,2.525,0,1
1277,8.643846154,2.494230769,0,1
1278,4.592884615,3.261538462,0,1
1279,4.826923077,3.344230769,0,1
1280,2.765,3.638461538,0,1
1281,7.669807692,3.621153846,0,1
1282,17.02038462,3.271153846,0,1
1283,30.12057692,2.975,0,1
1284,21.05403846,3.078846154,0,1
1285,2.243076923,3.794230769,0,1
1286,1.650384615,3.957692308,0,1
1287,1.307884615,3.769230769,0,1
1288,0.307115385,3.746153846,0,1
1289,0.600192308,3.959615385,0,1
1290,1.030961538,3.911538462,0,1
1291,2.413076923,3.863461538,0,1
1292,7.464230769,4.003846154,0,1
1293,7.065384615,3.842307692,0,1
1294,7.585,3.330769231,0,1
1295,4.312115385,3.880769231,0,1
1296,1.265961538,3.951923077,0,1
1297,1.275769231,3.986538462,0,1
1298,0.741346154,4.051923077,0,1
1299,0.010769231,3.994230769,0,1
1300,0.045576923,4.311538462,0,1
1301,0.271923077,4.288461538,0,1
1302,0.112115385,4.267307692,0,1
1303,0.584230769,4.313461538,0,1
1304,1.759038462,4.761538462,0,1
1305,0.715,4.592307692,0,1
1306,5.790192308,4.588461538,0,1
1307,15.05480769,4.542307692,0,1
1308,17.31269231,3.780769231,0,1
1309,2.735769231,4.092307692,0,1
1310,1.918076923,4.023076923,0,1
1311,1.578269231,4.273076923,0,1
1312,11.75615385,4.409615385,0,1
1313,10.62096154,4.132692308,0,1
1314,4.279423077,4.144230769,0,1
1315,4.039038462,4.296153846,0,1
1316,6.595384615,4.196153846,0,1
1317,15.29115385,4.015384615,0,1
1318,4.570384615,3.538461538,0,1
1319,5.101153846,3.519230769,0,1
1320,1.905961538,4.001923077,0,1
1321,7.897115385,3.928846154,0,1
1322,16.77211538,3.209615385,0,1
1323,6.881346154,3.257692308,0,1
1324,1.422307692,3.892307692,0,1
1325,1.030192308,4.178846154,0,1
1326,2.9825,3.961538462,0,1
1327,3.792115385,3.882692308,0,1
1328,2.935,3.871153846,0,1
1329,4.847307692,3.790384615,0,1
1330,5.580769231,3.642307692,0,1
1331,14.25846154,3.411538462,0,1
1332,7.959038462,3.071153846,0,1
1333,1.794230769,4.134615385,0,1
1334,2.627307692,4.119230769,0,1
1335,4.815576923,4.076923077,0,1
1336,1.907115385,4.117307692,0,1
1337,3.522307692,4.071153846,0,1
1338,18.65576923,3.373076923,0,1
1339,13.92442308,3.044230769,0,1
1340,55.90269231,2.703846154,0,1
1341,61.97673077,2.448076923,0,1
1342,11.27769231,3.067307692,0,1
1343,2.539038462,3.8,0,1
1344,1.454038462,3.955769231,0,1
1345,1.114230769,4.051923077,0,1
1346,0.355,4.013461538,0,1
1347,1.380384615,4.011538462,0,1
1348,8.7325,3.878846154,0,1
1349,11.35384615,3.642307692,0,1
1350,34.28019231,3.257692308,0,1
1351,54.32384615,2.901923077,0,1
1352,13.37442308,3.101923077,0,1
1353,8.493269231,3.448076923,0,1
1354,8.443461538,3.576923077,0,1
1355,12.95019231,3.640384615,0,1
1356,14.91634615,3.413461538,0,1
1357,20.64942308,3.353846154,0,1
1358,15.07038462,3.434615385,0,1
1359,12.99211538,3.267307692,0,1
1360,16.45519231,3.598076923,0,1
1361,17.54634615,3.694230769,0,1
1362,40.08903846,3.503846154,0,1
1363,14.45730769,3.255769231,0,1
1364,3.424615385,3.423076923,0,1
1365,8.965576923,3.167307692,0,1
1366,15.34423077,2.757692308,0,1
1367,37.97596154,2.713461538,0,1
1368,19.1125,2.792307692,0,1
1369,9.380769231,3.409615385,0,1
1370,9.409423077,3.440384615,0,1
1371,9.237692308,3.630769231,0,1
1372,14.06346154,3.669230769,0,1
1373,6.929423077,3.296153846,0,1
1374,2.489615385,3.263461538,0,1
1375,10.81769231,3.492307692,0,1
1376,9.147307692,3.409615385,0,1
1377,10.29634615,3.359615385,0,1
1378,20.24326923,3.269230769,0,1
1379,19.52692308,3.107692308,0,1
1380,13.5475,2.846153846,0,1
1381,14.8575,3.032692308,0,1
1382,21.67365385,3.115384615,0,1
1383,12.62903846,2.842307692,0,1
1384,8.541153846,3.188461538,0,1
1385,8.245,3.169230769,0,1
1386,3.338653846,3.325,0,1
1387,4.2375,3.353846154,0,1
1388,11.40442308,3.180769231,0,1
1389,12.53423077,3.007692308,0,1
1390,25.41538462,2.740384615,0,1
1391,7.957884615,2.903846154,0,1
1392,2.242884615,3.330769231,0,1
1393,9.138076923,3.271153846,0,1
1394,4.368076923,3.244230769,0,1
1395,0.014230769,3.384615385,0,1
1396,0.203461538,3.290384615,0,1
1397,0.264038462,3.184615385,0,1
1398,1.052692308,3.113461538,0,1
1399,1.223076923,3.188461538,0,1
1400,0.322307692,3.269230769,0,1
1401,0.03,3.367307692,0,1
1402,0.014807692,3.25,0,1
1403,0.005576923,3.296153846,0,1
1404,0.009230769,3.436538462,0,1
1405,0.000961538,3.492307692,0,1
1406,0,3.461538462,0,1
1407,0.745769231,3.475,0,1
1408,2.700961538,2.928846154,0,1
1409,0.606923077,3.078846154,0,1
1410,0.262115385,3.186538462,0,1
1411,0.003269231,3.430769231,0,1
1412,0,3.4,0,1
1413,0,3.290384615,0,1
1414,0,3.278846154,0,1
1415,0,3.396153846,0,1
1416,0,3.473076923,0,1
1417,0,3.440384615,0,1
1418,0,3.511538462,0,1
1419,0.011538462,3.665384615,0,1
1420,0.191346154,3.853846154,0,1
1421,3.437692308,3.601923077,0,1
1422,4.749230769,3.001923077,0,1
1423,0.550576923,3.148076923,0,1
1424,0.009230769,3.521153846,0,1
1425,0.015192308,3.551923077,0,1
1426,0,3.8,0,1
1427,0,3.911538462,0,1
1428,0,3.817307692,0,1
1429,0,3.753846154,0,1
1430,0,3.836538462,0,1
1431,0,3.823076923,0,1
1432,0,3.817307692,0,1
1433,0,3.813461538,0,1
1434,0,3.728846154,0,1
1435,0,3.709615385,0,1
1436,0,3.771153846,0,1
1437,0,3.796153846,0,1
1438,0,3.780769231,0,1
1439,0,3.8,0,1
1440,0,3.825,0,1
1441,0,3.659615385,0,1
1442,0,3.380769231,0,1
1443,0,3.423076923,0,1
1444,0,3.338461538,0,1
1445,0,3.438461538,0,1
1446,0,3.498076923,0,1
1447,0.012307692,3.457692308,0,1
1448,1.073076923,3.253846154,0,1
1449,1.121730769,2.648076923,0,1
1450,0.215769231,2.971153846,0,1
1451,0.226923077,3.069230769,0,1
1452,0.298653846,2.969230769,0,1
1453,0.000192308,3.236538462,0,1
1454,0,3.367307692,0,1
1455,0,3.548076923,0,1
1456,0,3.567307692,0,1
1457,0,3.607692308,0,1
1458,0,3.569230769,0,1
1459,0,3.540384615,0,1
1460,0,3.578846154,0,1
1461,0,3.553846154,0,1
1462,0,3.653846154,0,1
1463,0.0725,3.136538462,0,1
1464,0,3.571153846,0,1
1465,0,3.840384615,0,1
1466,0,3.771153846,0,1
1467,0,3.696153846,0,1
1468,0,3.711538462,0,1
1469,0,3.796153846,0,1
1470,0,3.980769231,0,1
1471,0,3.959615385,0,1
1472,0,3.848076923,0,1
1473,0,3.817307692,0,1
1474,0,3.911538462,0,1
1475,0,3.876923077,0,1
1476,0,3.942307692,0,1
1477,0,3.615384615,0,1
1478,0,3.726923077,0,1
1479,0,3.901923077,0,1
1480,0.149230769,3.596153846,0,1
1481,0.019423077,3.236538462,0,1
1482,0,3.596153846,0,1
1483,0.001730769,3.603846154,0,1
1484,0.006730769,3.876923077,0,1
1485,0,4.028846154,0,1
1486,0.002692308,4.086538462,0,1
1487,0.058461538,3.915384615,0,1
1488,0.234230769,3.807692308,0,1
1489,0,3.888461538,0,1
1490,0.016538462,3.648076923,0,1
1491,0.046923077,3.698076923,0,1
1492,0,3.911538462,0,1
1493,0.172307692,3.461538462,0,1
1494,0.161346154,3.405769231,0,1
1495,1.463461538,3.042307692,0,1
1496,0.180384615,3.421153846,0,1
1497,0.003269231,3.744230769,0,1
1498,0.007692308,3.707692308,0,1
1499,0.002307692,3.775,0,1
1500,0.050384615,4.023076923,0,1
1501,0,4.125,0,1
1502,0,4.344230769,0,1
1503,0,4.059615385,0,1
1504,0.017307692,4.065384615,0,1
1505,0,4.011538462,0,1
1506,0.030192308,3.801923077,0,1
1507,1.541538462,3.598076923,0,1
1508,1.576923077,3.990384615,0,1
1509,0.352692308,4.407692308,0,1
1510,0.156730769,4.138461538,0,1
1511,4.579807692,3.475,0,1
1512,5.796153846,2.715384615,0,1
1513,7.919038462,3.232692308,0,1
1514,29.43673077,2.434615385,0,1
1515,31.82769231,2.726923077,0,1
1516,3.645192308,3.286538462,0,1
1517,1.670769231,3.559615385,0,1
1518,0.480192308,3.723076923,0,1
1519,0.134807692,3.671153846,0,1
1520,0.080961538,3.828846154,0,1
1521,0.098076923,3.986538462,0,1
1522,0.220384615,3.919230769,0,1
1523,0.261346154,3.717307692,0,1
1524,0.047307692,3.876923077,0,1
1525,0.769615385,3.742307692,0,1
1526,0.222115385,3.575,0,1
1527,2.174423077,3.734615385,0,1
1528,11.77019231,3.498076923,0,1
1529,2.754230769,3.944230769,0,1
1530,0,4.336538462,0,1
1531,0,4.642307692,0,1
1532,0,4.803846154,0,1
1533,0,5.019230769,0,1
1534,0,5,0,1
1535,0,5.026923077,0,1
1536,0,5.121153846,0,1
1537,0,5.217307692,0,1
1538,0,5.275,0,1
1539,0,5.359615385,0,1
1540,0,5.330769231,0,1
1541,0,5.192307692,0,1
1542,0,5.232692308,0,1
1543,0,5.3,0,1
1544,0,5.238461538,0,1
1545,0,5.334615385,0,1
1546,0,5.336538462,0,1
1547,0,4.634615385,0,1
1548,0,4.957692308,0,1
1549,0,5.378846154,0,1
1550,0,5.35,0,1
1551,0,4.884615385,0,1
1552,0,4.998076923,0,1
1553,0,5.134615385,0,1
1554,0,5.482692308,0,1
1555,0,5.355769231,0,1
1556,4.554423077,4.563461538,0,1
1557,5.525576923,4.475,0,1
1558,2.336730769,4.301923077,0,1
1559,2.236538462,4.501923077,0,1
1560,0.209807692,4.838461538,0,1
1561,0.099615385,4.759615385,0,1
1562,0.010576923,4.940384615,0,1
1563,0.015,5.065384615,0,1
1564,0.065,5.065384615,0,1
1565,0.038269231,4.926923077,0,1
1566,0.215192308,4.917307692,0,1
1567,1.518269231,4.980769231,0,1
1568,0.141923077,4.784615385,0,1
1569,1.911923077,4.578846154,0,1
1570,4.083269231,4.642307692,0,1
1571,3.663269231,4.590384615,0,1
1572,5.668461538,4.601923077,0,1
1573,1.601730769,4.723076923,0,1
1574,0.171538462,4.888461538,0,1
1575,0.015961538,5.330769231,0,1
1576,0.006346154,5.626923077,0,1
1577,1.905,5.794230769,0,1
1578,0.184423077,5.598076923,0,1
1579,0,5.586538462,0,1
1580,0.018461538,5.488461538,0,1
1581,0,5.503846154,0,1
1582,0,5.632692308,0,1
1583,0.014230769,5.325,0,1
1584,0,5.526923077,0,1
1585,0,5.738461538,0,1
1586,0,6.178846154,0,1
1587,0,6.275,0,1
1588,0,6.342307692,0,1
1589,0,6.332692308,0,1
1590,0,6.225,0,1
1591,0,6.1,0,1
1592,0.417115385,5.776923077,0,1
1593,0.280576923,5.411538462,0,1
1594,0.003653846,5.765384615,0,1
1595,0,5.863461538,0,1
1596,0,5.969230769,0,1
1597,0,6.071153846,0,1
1598,0.001538462,6.432692308,0,1
1599,0.795769231,5.682692308,0,1
1600,0.126538462,5.540384615,0,1
1601,0.326538462,5.592307692,0,1
1602,1.408076923,5.636538462,0,1
1603,2.018269231,5.538461538,0,1
1604,1.204038462,5.321153846,0,1
1605,0.135,5.398076923,0,1
1606,1.281153846,5.648076923,0,1
